ord,statn,state,county,demv00,repv00,totv00,demsh00,repsh00,demv16,repv16,totv16,demsh16,repsh16,demv20,repv20,totv20,demsh20,repsh20,rep2sh00,rep2sh16,rep2sh20,tot2pty00,tot2pty16,tot2pty20
826,15,IOWA,BUCHANAN,5045,4092,9410,53.6131774707758%,43.4856535600425%,3970,5510,10252,38.7241513850956%,53.7456106125634%,4169,6430,10774,38.6950064971227%,59.6807128271765%,0.447849403524133,0.581223628691983,0.60666100575526,9137,9480,10599
827,15,IOWA,BUENA VISTA,3297,4354,7977,41.3313275667544%,54.5819230287075%,2856,4903,8278,34.5010872191351%,59.2292824353709%,2961,5074,8167,36.2556630341619%,62.1280764050447%,0.56907593778591,0.631911328779482,0.631487243310517,7651,7759,8035
828,15,IOWA,BUTLER,2735,3837,6724,40.6751933372992%,57.064247471743%,2157,4921,7513,28.7102355916412%,65.4998003460668%,2424,5556,8098,29.9333168683626%,68.6095332180785%,0.5838405356056,0.695252896298389,0.696240601503759,6572,7078,7980
829,15,IOWA,CALHOUN,2132,2776,5041,42.2931957944852%,55.068438801825%,1398,3468,5159,27.0982748594689%,67.2223299088971%,1470,3698,5258,27.9573982502853%,70.3309243058197%,0.56560717196414,0.712700369913687,0.715557275541796,4908,4866,5168
830,15,IOWA,CARROLL,4463,4879,9568,46.6450668896321%,50.9928929765886%,3309,6638,10544,31.3827769347496%,62.9552352048558%,3454,7766,11335,30.4719894133216%,68.5134539038377%,0.52226503960608,0.667336885493114,0.692156862745098,9342,9947,11220
831,15,IOWA,CASS,2481,4206,6880,36.0610465116279%,61.1337209302326%,1951,4761,7125,27.3824561403509%,66.821052631579%,2201,4979,7276,30.2501374381528%,68.4304562946674%,0.628981606101391,0.709326579261025,0.693454038997214,6687,6712,7180
832,15,IOWA,CEDAR,4033,4031,8344,48.3341323106424%,48.310162991371%,3599,5295,9541,37.7214128498061%,55.4973273241799%,4337,6184,10703,40.5213491544427%,57.7781930299916%,0.499875992063492,0.595345176523499,0.587776827297785,8064,8894,10521
833,15,IOWA,CERRO GORDO,12185,9397,22162,54.9814998646332%,42.4014078151791%,9862,11621,22965,42.9436098410625%,50.6030916612236%,10941,12499,23801,45.9686567791269%,52.5146002268812%,0.435409137244,0.54093934739096,0.533233788395904,21582,21483,23440
834,15,IOWA,CHEROKEE,2845,3463,6592,43.1583737864078%,52.5333737864078%,1679,4192,6258,26.8296580377117%,66.9862575902844%,1936,4510,6518,29.7023626879411%,69.1930039889537%,0.548985415345593,0.714018054845852,0.699658703071672,6308,5871,6446
835,15,IOWA,CHICKASAW,3435,2936,6584,52.1719319562576%,44.5929526123937%,2266,3742,6435,35.2136752136752%,58.1507381507381%,2233,4322,6631,33.6751621173277%,65.1787060775147%,0.460838172971276,0.622836218375499,0.659344012204424,6371,6008,6555
836,15,IOWA,CLARKE,2081,1984,4176,49.8323754789272%,47.5095785440613%,1465,2713,4454,32.8917826672654%,60.9115401885945%,1466,3153,4670,31.3918629550321%,67.5160599571734%,0.488068880688807,0.649353757778842,0.682615284693657,4065,4178,4619
837,15,IOWA,CLAY,3294,3992,7578,43.4679334916865%,52.6788070731064%,2249,5877,8617,26.0995706162237%,68.2023906231867%,2662,6158,8969,29.680008919612%,68.6587133459694%,0.547900082349712,0.723234063499877,0.698185941043084,7286,8126,8820
838,15,IOWA,CLAYTON,4238,4034,8571,49.4458056236145%,47.0656866176642%,3237,5317,9129,35.4584291817286%,58.242961989265%,3340,6119,9594,34.8134250573275%,63.7794454867626%,0.487669245647969,0.621580547112462,0.6468971350037,8272,8554,9459
839,15,IOWA,CLINTON,12276,9229,22180,55.3471596032462%,41.609558160505%,10095,11276,23067,43.76381844193%,48.883686651927%,10812,13410,24687,43.7963300522542%,54.320087495443%,0.429156010230179,0.527630901689205,0.553628932375526,21505,21371,24222
840,15,IOWA,CRAWFORD,2838,3482,6555,43.2951945080092%,53.1197559115179%,1991,4617,6935,28.7094448449892%,66.5753424657534%,2220,4862,7154,31.0315907184792%,67.9619793122729%,0.550949367088608,0.698698547215496,0.686529229031347,6320,6608,7082
841,15,IOWA,DALLAS,8561,10306,19330,44.2886704604242%,53.3160889808588%,15701,19339,38252,41.0462198055004%,50.5568336296141%,26879,28162,56022,47.9793652493663%,50.2695369676199%,0.546244765993534,0.551912100456621,0.511654948129576,18867,35040,55041
842,15,IOWA,DAVIS,1691,1956,3758,44.9973390101118%,52.0489622139436%,977,2723,3882,25.1674394641937%,70.1442555383823%,1013,3035,4102,24.6952705997075%,73.9882983910288%,0.53633123114889,0.735945945945946,0.749752964426877,3647,3700,4048
843,15,IOWA,DECATUR,1674,1903,3709,45.1334591534106%,51.3076300889728%,1201,2296,3734,32.1638993036958%,61.4890198178897%,1120,2618,3804,29.4426919032597%,68.8222923238696%,0.532010064299692,0.656562768086932,0.700374531835206,3577,3497,3738
844,15,IOWA,DELAWARE,3808,4273,8349,45.6102527248772%,51.1797820098215%,2957,5694,9241,31.9987014392382%,61.6167081484688%,3157,6688,10003,31.5605318404479%,66.8599420173948%,0.528771191684197,0.658189804646862,0.679329608938547,8081,8651,9845
845,15,IOWA,DES MOINES,11351,7385,19365,58.6160599018849%,38.1358120320165%,8212,9529,19103,42.9880123540805%,49.8822174527561%,8893,10642,19956,44.5630386851072%,53.3273201042293%,0.3941609735269,0.537117411645341,0.544765804965447,18736,17741,19535
846,15,IOWA,DICKINSON,3660,4225,8121,45.0683413372737%,52.0256126092846%,3056,6753,10354,29.5151632219432%,65.2211705621016%,3661,7452,11244,32.5595873354678%,66.2753468516542%,0.535827520608751,0.688449383219492,0.670566003779357,7885,9809,11113
847,15,IOWA,DUBUQUE,22341,16462,40323,55.4051037869206%,40.8253354165117%,22850,23460,49721,45.9564369180025%,47.183282717564%,25657,27358,53926,47.578162667359%,50.7324852575752%,0.424245548024637,0.506586050529043,0.516042629444497,38803,46310,53015
848,15,IOWA,EMMET,2165,2331,4630,46.7602591792657%,50.3455723542117%,1357,3124,4753,28.5503892278561%,65.7269093204292%,1520,3268,4853,31.3208324747579%,67.3397898207295%,0.518460854092527,0.697165811202857,0.682539682539683,4496,4481,4788
849,15,IOWA,FAYETTE,4640,4747,9621,48.2278349443925%,49.3399854484981%,3689,5620,9975,36.9824561403509%,56.3408521303258%,3835,6174,10186,37.6497152955036%,60.6126055370116%,0.505699371471184,0.603716833172199,0.61684483964432,9387,9309,10009
850,15,IOWA,FLOYD,3830,3191,7238,52.9151699364465%,44.0867642995303%,3179,4375,8060,39.4416873449131%,54.2803970223325%,3172,4747,8032,39.49203187251%,59.1010956175299%,0.454493661871528,0.579163357161769,0.599444374289683,7021,7554,7919
851,15,IOWA,FRANKLIN,2122,2657,4938,42.9728635074929%,53.8072093965168%,1493,3163,4968,30.0523349436393%,63.6674718196457%,1626,3433,5130,31.6959064327485%,66.9200779727096%,0.555974053149194,0.679338487972509,0.678592607234631,4779,4656,5059
852,15,IOWA,FREMONT,1459,2069,3616,40.3484513274336%,57.2179203539823%,963,2407,3595,26.7872044506259%,66.9541029207232%,1080,2717,3857,28.0010370754472%,70.4433497536946%,0.586451247165533,0.714243323442136,0.715564919673426,3528,3370,3797
853,15,IOWA,GREENE,2301,2282,4719,48.7603305785124%,48.3577029031575%,1691,2820,4821,35.07571043352%,58.4940883634101%,1769,3229,5057,34.981214158592%,63.8520862171248%,0.497927121972507,0.625138550210596,0.646058423369348,4583,4511,4998
854,15,IOWA,GRUNDY,2139,3851,6111,35.0024545900835%,63.017509409262%,1856,4527,6872,27.0081490104773%,65.8760186263097%,2206,4945,7276,30.3188565145684%,67.9631665750412%,0.642904841402337,0.70922763590788,0.691511676688575,5990,6383,7151
855,15,IOWA,GUTHRIE,2493,2840,5469,45.5842018650576%,51.9290546717864%,1732,3628,5750,30.1217391304348%,63.095652173913%,1985,4280,6371,31.1568042693455%,67.1794066865484%,0.532533283330208,0.676865671641791,0.68316041500399,5333,5360,6265
856,15,IOWA,HAMILTON,3407,3968,7574,44.9828360179562%,52.3897544230262%,2726,4463,7694,35.4302053548219%,58.006238627502%,2843,4982,7943,35.7925217172353%,62.7218934911243%,0.538033898305085,0.620809570176659,0.63667731629393,7375,7189,7825
857,15,IOWA,HANCOCK,2281,2988,5438,41.9455682236116%,54.9466715704303%,1587,3977,5871,27.0311701584057%,67.7397376937489%,1683,4401,6172,27.2683084899546%,71.3058976020739%,0.567090529512241,0.714773544212797,0.723372781065089,5269,5564,6084
858,15,IOWA,HARDIN,3734,4486,8435,44.2679312388856%,53.1831653823355%,2787,5254,8533,32.6614320871909%,61.5727176842845%,2976,5864,8989,33.1071309378129%,65.2352875737012%,0.545742092457421,0.653401318243999,0.663348416289593,8220,8041,8840
859,15,IOWA,HARRISON,2551,3802,6543,38.9882316979979%,58.1079015742014%,2131,4902,7465,28.5465505693235%,65.6664434025452%,2440,5580,8155,29.9202942979767%,68.4242795830779%,0.59845742169054,0.696999857813167,0.695760598503741,6353,7033,8020
860,15,IOWA,HENRY,3907,4476,8671,45.0582401107139%,51.6203436743167%,2904,5779,9404,30.8804763930242%,61.4525733730328%,3275,6525,9982,32.8090563013424%,65.3676617912242%,0.53393773112251,0.665553380168145,0.665816326530612,8383,8683,9800
861,15,IOWA,HOWARD,2426,1922,4491,54.019149409931%,42.7967045201514%,1677,2611,4559,36.7843825400307%,57.2713314323317%,1772,3133,4958,35.7402178297701%,63.1908027430416%,0.442042318307268,0.608908582089552,0.638735983690112,4348,4288,4905
862,15,IOWA,HUMBOLDT,1949,2846,4940,39.4534412955466%,57.6113360323887%,1252,3568,5087,24.6117554550816%,70.1395714566542%,1442,3825,5327,27.0696452036794%,71.8040172705087%,0.593534932221064,0.740248962655602,0.726219859502563,4795,4820,5267
863,15,IOWA,IDA,1411,1968,3491,40.4182182755657%,56.3735319392724%,792,2655,3612,21.9269102990033%,73.5049833887043%,917,2885,3849,23.824369966225%,74.9545336451026%,0.58242083456644,0.77023498694517,0.75881115202525,3379,3447,3802
864,15,IOWA,IOWA,3230,3894,7413,43.5721030621881%,52.5293403480372%,3084,5205,8904,34.6361185983827%,58.4568733153639%,3547,6035,9742,36.4093615274071%,61.9482652432765%,0.546603032004492,0.627940644227289,0.629826758505531,7124,8289,9582
865,15,IOWA,JACKSON,4945,3769,9032,54.7497785651019%,41.729406554473%,3837,5824,10310,37.2162948593598%,56.4888457807954%,4029,6957,11135,36.1832061068702%,62.478670857656%,0.432522377782878,0.602836145326571,0.633260513380666,8714,9661,10986
866,15,IOWA,JASPER,8699,8729,17835,48.7748808522568%,48.9430894308943%,7109,10560,19034,37.3489545024693%,55.4796679625933%,7737,12125,20184,38.3323424494649%,60.072334522394%,0.500860683956851,0.597656913237874,0.610462189104823,17428,17669,19862
867,15,IOWA,JEFFERSON,2863,3248,7548,37.93057763646%,43.0312665606783%,3710,3748,8156,45.4879843060324%,45.9538989700834%,4319,4476,8959,48.2085054135506%,49.9609331398594%,0.531500572737686,0.502547599892733,0.50892552586697,6111,7458,8795
868,15,IOWA,JOHNSON,31174,17899,52769,59.0763516458527%,33.9195360912657%,50200,21044,76940,65.2456459578893%,27.3511827397972%,59177,23206,83851,70.5739943471157%,27.6752811534746%,0.364742322662156,0.29537926000786,0.281684328077395,49073,71244,82383
869,15,IOWA,JONES,4690,4201,9143,51.2960734988516%,45.9477195668818%,3787,5720,10133,37.3729398993388%,56.4492253034639%,4213,6596,10989,38.3383383383383%,60.02366002366%,0.472500281183219,0.601661933312296,0.610232213895828,8891,9507,10809
870,15,IOWA,KEOKUK,2181,2571,4947,44.0873256519103%,51.9708914493633%,1342,3390,4985,26.9207622868606%,68.0040120361083%,1414,3809,5303,26.664152366585%,71.8272675843862%,0.541035353535353,0.716398985629755,0.729274363392686,4752,4732,5223
871,15,IOWA,KOSSUTH,3960,4612,8878,44.6046406848389%,51.9486370804235%,2543,5653,8607,29.5457186011386%,65.6790984082723%,2696,6288,9090,29.6589658965897%,69.1749174917492%,0.538030797946804,0.689726695949244,0.699910952804987,8572,8196,8984
872,15,IOWA,LEE,9632,6339,16572,58.1221337195269%,38.2512671976828%,6215,8803,16151,38.4805894371866%,54.5043650547954%,6541,9808,16734,39.0880841400741%,58.6112107087367%,0.396906893744913,0.586163270741777,0.599914367851245,15971,15018,16349
873,15,IOWA,LINN,48897,40417,92064,53.1119655891554%,43.900981925617%,58935,48390,117098,50.3296384225179%,41.3243607918154%,70874,53744,127458,55.6057681746144%,42.1660468546502%,0.452527039433907,0.450873515024458,0.431269961000819,89314,107325,124618
874,15,IOWA,LOUISA,2294,2207,4637,49.4716411472935%,47.595428078499%,1648,3069,5008,32.9073482428115%,61.2819488817891%,1726,3506,5332,32.370592648162%,65.7539384846212%,0.490335481004221,0.65062539749841,0.670107033639144,4501,4717,5232
875,15,IOWA,LUCAS,1934,2262,4303,44.9453869393446%,52.5679758308157%,1239,2877,4354,28.4565916398714%,66.0771704180064%,1284,3295,4630,27.732181425486%,71.1663066954644%,0.53908484270734,0.698979591836735,0.719589430006552,4196,4116,4579
876,15,IOWA,LYON,1313,3918,5342,24.5788094346687%,73.3433171096967%,920,5192,6377,14.4268464795358%,81.4175944801631%,1067,5718,6863,15.5471368206324%,83.3163339647384%,0.748996367807303,0.849476439790576,0.84274134119381,5231,6112,6785
877,15,IOWA,MADISON,3093,3662,6969,44.3822643133879%,52.5469938298178%,2678,5360,8636,31.0097267253358%,62.0657711903659%,3134,6525,9824,31.9014657980456%,66.4189739413681%,0.542116950407106,0.666832545409306,0.675535769748421,6755,8038,9659
878,15,IOWA,MAHASKA,3370,5971,9543,35.3138426071466%,62.5694226134339%,2619,7432,10632,24.6331828442438%,69.9021820917984%,2894,8320,11404,25.377060680463%,72.9568572430726%,0.639224922385184,0.739428912546015,0.741929730693776,9341,10051,11214
879,15,IOWA,MARION,5741,8358,14408,39.8459189339256%,58.0094392004442%,5482,10962,17816,30.7700942972609%,61.5289627301302%,6178,12722,19232,32.123544093178%,66.1501663893511%,0.592808000567416,0.666626125030406,0.673121693121693,14099,16444,18900
880,15,IOWA,MARSHALL,8322,8785,17624,47.2197004085338%,49.8467998184294%,7652,9146,17980,42.5583982202447%,50.8676307007786%,8176,9610,18136,45.0816056462285%,52.9885310983679%,0.51353247208745,0.54446957971187,0.540312605419993,17107,16798,17786
881,15,IOWA,MILLS,2039,3684,5915,34.4716821639899%,62.2823330515638%,2090,5067,7698,27.1499090672902%,65.8222915042868%,2508,5616,8268,30.33381712627%,67.9245283018868%,0.64371832954744,0.707978203157748,0.691285081240768,5723,7157,8124
882,15,IOWA,MITCHELL,2650,2388,5162,51.3366912049593%,46.2611390933747%,1888,3190,5417,34.8532398006277%,58.8886837733063%,2053,3684,5822,35.2627962899347%,63.277224321539%,0.473997618102422,0.62820007877117,0.642147463831271,5038,5078,5737
883,15,IOWA,MONONA,2086,2304,4560,45.7456140350877%,50.5263157894737%,1247,3120,4572,27.2747156605424%,68.241469816273%,1407,3262,4728,29.758883248731%,68.9932318104907%,0.524829157175399,0.714449278681017,0.698650674662669,4390,4367,4669
884,15,IOWA,MONROE,1699,1858,3647,46.5862352618591%,50.9459829997258%,1056,2638,3865,27.3221216041397%,68.2535575679172%,1078,2978,4088,26.3698630136986%,72.8473581213307%,0.522350295192578,0.714131023280996,0.73422090729783,3557,3694,4056
885,15,IOWA,MONTGOMERY,1838,3417,5394,34.0748980348535%,63.3481646273637%,1314,3436,5044,26.050753370341%,68.1205392545599%,1583,3666,5327,29.7165383893373%,68.8192228271072%,0.65023786869648,0.723368421052632,0.698418746427891,5255,4750,5249
886,15,IOWA,MUSCATINE,8058,7483,16076,50.1244090569793%,46.5476486688231%,8368,9584,19434,43.0585571678502%,49.3156323968303%,9372,10865,20671,45.3388805573025%,52.5615596729718%,0.481500546940351,0.533868092691622,0.536887878638138,15541,17952,20237
887,15,IOWA,O'BRIEN,2170,4674,7044,30.8063600227144%,66.3543441226576%,1315,5752,7406,17.755873615987%,77.6667566837699%,1569,5871,7551,20.7787048073103%,77.751291219706%,0.682933956750438,0.813923871515494,0.789112903225806,6844,7067,7440
888,15,IOWA,OSCEOLA,913,2064,3063,29.8073783872021%,67.384916748286%,552,2531,3213,17.1802054154995%,78.7737317149082%,601,2695,3328,18.0588942307692%,80.9795673076923%,0.693315418206248,0.820953616607201,0.817657766990291,2977,3083,3296
889,15,IOWA,PAGE,2293,4588,7059,32.4833545828021%,64.9950417906219%,1807,4893,7044,25.6530380465645%,69.4633730834753%,2086,5328,7528,27.7098831030818%,70.7757704569607%,0.66676355180933,0.730298507462687,0.718640410035069,6881,6700,7414
890,15,IOWA,PALO ALTO,2326,2341,4823,48.2272444536596%,48.5382541986316%,1398,3081,4703,29.7257069955348%,65.511375717627%,1519,3378,4958,30.6373537716821%,68.1323114158935%,0.501607028069424,0.687876758204956,0.689810087808863,4667,4479,4897
891,15,IOWA,PLYMOUTH,3499,6189,10118,34.5819331883771%,61.1682150622653%,2885,9680,13190,21.8726307808946%,73.3889310083397%,3494,10515,14188,24.6264448829997%,74.111925570905%,0.638831544178365,0.770393951452447,0.75058890713113,9688,12565,14009
892,15,IOWA,POCAHONTAS,1736,2242,4141,41.9222410045883%,54.1415117121468%,963,2702,3865,24.9159120310479%,69.9094437257439%,933,2832,3823,24.4049176039759%,74.0779492545122%,0.563599798893917,0.737244201909959,0.752191235059761,3978,3665,3765
893,15,IOWA,POLK,89715,79927,174167,51.5109061992226%,45.8910126487796%,119804,93492,231555,51.7388957267172%,40.3757206711149%,146250,107564,258755,56.5206469440204%,41.5698247376862%,0.47115101213143,0.438320456079814,0.42379064984595,169642,213296,253814
894,15,IOWA,POTTAWATTAMIE,14726,18783,34467,42.7249252908579%,54.4956044912525%,15355,24447,42680,35.977038425492%,57.2797563261481%,18575,26352,45744,40.6064183280868%,57.607555089192%,0.560535975409591,0.614215366062007,0.586551516905202,33509,39802,44927
895,15,IOWA,POWESHIEK,4222,4396,8980,47.0155902004454%,48.9532293986637%,4304,4946,9833,43.7709752872979%,50.3000101698363%,4306,5673,10140,42.465483234714%,55.9467455621302%,0.510095149686702,0.534702702702703,0.568493837057821,8618,9250,9979
896,15,IOWA,RINGGOLD,1246,1369,2692,46.2852897473997%,50.8543833580981%,753,1824,2707,27.8167713335796%,67.3808644255634%,709,1974,2714,26.1238025055269%,72.7339719970523%,0.523518164435946,0.707799767171129,0.735743570629892,2615,2577,2683
897,15,IOWA,SAC,2099,2776,5033,41.7047486588516%,55.1559705940791%,1270,3703,5212,24.3668457405986%,71.0475825019187%,1389,4069,5535,25.0948509485095%,73.5140018066847%,0.569435897435897,0.744620953146994,0.745511176255038,4875,4973,5458
898,15,IOWA,SCOTT,35857,32801,70568,50.8119827683936%,46.4814080036277%,40440,39149,86220,46.9032707028532%,45.4059382973788%,46926,43958,92599,50.6765731811359%,47.4713549822352%,0.47774476390224,0.491889582731282,0.48367149333216,68658,79589,90884
899,15,IOWA,SHELBY,2179,3655,6009,36.2622732567815%,60.8254285238809%,1662,4362,6370,26.0910518053375%,68.4772370486656%,1959,4711,6795,28.8300220750552%,69.3303899926417%,0.626499828591018,0.724103585657371,0.706296851574213,5834,6024,6670
900,15,IOWA,SIOUX,2148,12241,14692,14.6202014701879%,83.3174516743806%,2300,14785,18194,12.6415301747829%,81.2630537539848%,3019,15775,19051,15.8469371686526%,82.8040522807202%,0.850719299464869,0.865378987415862,0.839363626689369,14389,17085,18794
901,15,IOWA,STORY,17478,16228,35364,49.4231421784866%,45.8884741545074%,25709,19458,50667,50.7411135453056%,38.4036947125348%,29175,20541,51038,57.1632900975744%,40.2464830126572%,0.481457307304338,0.430801248699272,0.41316678735216,33706,45167,49716
